Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
59,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,8,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,8486912,67125248,7,0.0237773,332.42,2823.08
315,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,8,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,16941056,134234112,7,0.0428237,368.431,3134.58
571,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,8,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,25395200,201342976,7,0.0623821,379.133,3227.58
827,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,8,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,33849344,268451840,7,0.081664,386.029,3287.27
75,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,16,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,98816,557056,5,0.00477184,19.286,116.738
331,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,16,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,132096,1081344,8,0.00479232,25.6711,225.641
587,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,198656,2129920,10,0.00521216,35.4964,408.644
843,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,1024,16,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,331776,4227072,12,0.0054784,56.4016,771.589
1099,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,598016,8421376,14,0.00623616,89.3091,1350.41
1355,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1130496,16809984,14,0.00736256,143.001,2283.17
1611,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2195456,33587200,15,0.00966656,211.521,3474.58
1867,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,4325376,67141632,15,0.0145203,277.426,4623.98
75,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,8585216,134250496,15,0.0240026,333.115,5593.17
331,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,17104896,268468224,15,0.0430182,370.312,6240.8
587,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,25624576,402685952,15,0.0624435,382.181,6448.8
843,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,16,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,34144256,536903680,15,0.081879,388.369,6557.28
91,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,32,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,164864,1114112,6,0.00488448,31.4346,228.092
347,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,32,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,198656,2162688,10,0.00492544,37.5627,439.085
603,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,1024,32,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,266240,4259840,16,0.00520192,47.6661,818.898
859,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,1024,32,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,401408,8454144,21,0.00549888,67.9848,1537.43
1115,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,32,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,671744,16842752,25,0.00612352,102.165,2750.5
1371,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,32,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1212416,33619968,27,0.00728064,155.089,4617.72
1627,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,32,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2293760,67174400,29,0.00960512,222.405,6993.6
1883,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,32,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,4456448,134283264,30,0.0144589,287.048,9287.25
91,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,32,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,8781824,268500992,30,0.0239002,342.203,11234.3
347,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,32,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,17432576,536936448,30,0.0431206,376.51,12452.0
603,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,32,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,26083328,805371904,30,0.0624947,388.705,12887.0
859,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,32,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,34734080,1073807360,30,0.0818176,395.375,13124.4
107,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,64,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,296960,2228224,7,0.00493568,56.0339,451.452
363,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,64,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,331776,4325376,13,0.0050176,61.5813,862.041
619,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,1024,64,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,401408,8519680,21,0.00520192,71.8658,1637.8
875,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,540672,16908288,31,0.00565248,89.083,2991.3
1131,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,819200,33685504,41,0.00635904,119.977,5297.26
1387,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1376256,67239936,48,0.00750592,170.764,8958.25
1643,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2490368,134348800,53,0.00992256,233.744,13539.7
1899,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,4718592,268566528,56,0.0147456,298.023,18213.3
2155,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,9175040,537001984,58,0.0246067,347.26,21823.4
363,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,18087936,1073872896,59,0.0441856,381.249,24303.7
619,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,27000832,1610743808,59,0.0642048,391.661,25087.6
875,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,64,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,35913728,2147614720,59,0.0839782,398.285,25573.5
123,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,128,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,561152,4456448,7,0.00479232,109.052,929.915
379,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,128,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,598016,8650752,14,0.00484352,114.988,1786.05
635,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,671744,17039360,25,0.00518144,120.741,3288.54
891,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,819200,33816576,41,0.00566272,134.73,5971.79
1147,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1114112,67371008,60,0.00641024,161.866,10509.9
1403,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1703936,134479872,78,0.00756736,209.705,17771.0
1659,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2883584,268697600,93,0.00995328,269.815,26995.9
1915,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,5242880,537133056,102,0.014889,327.949,36075.9
123,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,9961472,1074003968,107,0.024832,373.604,43250.8
379,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,19398656,2147745792,110,0.0445542,405.492,48205.2
635,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,28835840,3221487616,111,0.0643482,417.346,50063.4
891,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,128,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,38273024,4295229440,112,0.0840806,423.933,51084.6
139,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,256,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1089536,8912896,8,0.00482304,210.388,1847.98
395,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,1024,256,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1130496,17301504,15,0.0047616,221.114,3633.55
651,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,256,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1212416,34078720,28,0.00516096,218.787,6603.17
907,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,1024,256,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,1376256,67633152,49,0.00580608,220.758,11648.7
1163,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,1024,256,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,1703936,134742016,79,0.0066048,240.267,20400.6
1419,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,256,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2359296,268959744,114,0.00785408,279.761,34244.6
1675,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,256,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,3670016,537395200,146,0.0103117,331.466,52115.2
1931,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,256,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,6291456,1074266112,170,0.0150733,388.726,71269.6
2187,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,256,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,11534336,2148007936,186,0.0249037,431.349,86252.6
395,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,256,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,22020096,4295491584,195,0.045015,455.577,95423.5
651,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,256,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,32505856,6442975232,198,0.0646758,468.08,99619.5
907,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,1024,256,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,42991616,8590458880,199,0.0845107,473.775,101649.0
155,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_32x2_nn_align4,passed,success,universal,1024,512,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,2146304,17825792,8,0.0052736,379.039,3380.19
411,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_32x2_nn_align8,passed,success,universal,1024,512,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,2195456,34603008,15,0.00530432,385.474,6523.55
667,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_64x3_nn_align8,passed,success,universal,1024,512,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,2293760,68157440,29,0.00591872,360.928,11515.6
923,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,1024,512,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,2490368,135266304,54,0.0067072,345.798,20167.3
1179,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,1024,512,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,2883584,269484032,93,0.00772096,347.826,34902.9
1435,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,1024,512,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,3670016,537919488,146,0.00971776,351.724,55354.3
